-46.1809,-47.9739,3,0.349066,-46.1982,-48.0196,2.96835,0.33659
-46.2284,-47.852,3,0.392699,-46.2664,-47.8879,2.9512,0.386378
-46.2811,-47.7321,3,0.436332,-46.3023,-47.7691,2.96527,0.428058
-46.339,-47.6148,3,0.479966,-46.3678,-47.652,2.95729,0.473312
-46.4019,-47.5,3,0.523599,-46.4327,-47.534,2.95636,0.518852
-46.4698,-47.3881,3,0.567232,-46.4944,-47.4177,2.9634,0.56325
-46.5425,-47.2793,3,0.610865,-46.5682,-47.3065,2.96331,0.608299
-46.6199,-47.1737,3,0.654498,-46.658,-47.1979,2.95511,0.655843
-46.7019,-47.0716,3,0.698132,-46.7451,-47.0916,2.95404,0.702354
-46.7882,-46.9732,3,0.741765,-46.8252,-46.9923,2.95987,0.745471
-46.8787,-46.8787,3,0.785398,-46.9227,-46.8947,2.95758,0.792102
-46.9732,-46.7882,3,0.829031,-47.0143,-46.8031,2.96128,0.83584
-47.0716,-46.7019,3,0.872665,-47.124,-46.7127,2.95819,0.883875
-47.1737,-46.6199,3,0.916298,-47.2266,-46.6292,2.96063,0.92857
-47.2793,-46.5425,3,0.959931,-47.3213,-46.5535,2.96705,0.969413
-47.3881,-46.4698,3,1.00356,-47.4332,-46.4789,2.96829,1.01472
-47.5,-46.4019,3,1.0472,-47.5602,-46.4065,2.96634,1.064
-47.6148,-46.339,3,1.09083,-47.6778,-46.342,2.96871,1.1092
-47.7321,-46.2811,3,1.13446,-47.7864,-46.285,2.9739,1.15043
-47.852,-46.2284,3,1.1781,-47.9273,-46.227,2.97328,1.20168
-47.9739,-46.1809,3,1.22173,-48.0362,-46.1816,2.97859,1.24129
-45.7111,-47.8029,3.5,0.349066,-45.7299,-47.84,3.46978,0.340888
-45.7664,-47.6606,3.5,0.392699,-45.7864,-47.6937,3.4689,0.386087
-45.8279,-47.5208,3.5,0.436332,-45.865,-47.5453,3.45605,0.434439
-45.8955,-47.3839,3.5,0.479966,-45.9304,-47.4078,3.45801,0.478495
-45.9689,-47.25,3.5,0.523599,-45.9879,-47.2756,3.47076,0.519956
-46.0481,-47.1194,3.5,0.567232,-46.0687,-47.1436,3.46967,0.564551
-46.133,-46.9925,3.5,0.610865,-46.1793,-47.007,3.45376,0.615119
-46.2233,-46.8693,3.5,0.654498,-46.241,-46.8923,3.47196,0.652363
-46.3188,-46.7502,3.5,0.698132,-46.3358,-46.7705,3.47398,0.696808
-46.4195,-46.6354,3.5,0.741765,-46.4481,-46.6582,3.46354,0.742497
-46.5251,-46.5251,3.5,0.785398,-46.5678,-46.5386,3.46041,0.791368
-46.6354,-46.4195,3.5,0.829031,-46.6655,-46.4408,3.464,0.831267
-46.7502,-46.3188,3.5,0.872665,-46.7726,-46.3337,3.47424,0.874833
-46.8693,-46.2233,3.5,0.916298,-46.8954,-46.2379,3.47255,0.91968
-46.9925,-46.133,3.5,0.959931,-47.0498,-46.1234,3.4754,0.975017
-47.1195,-46.0481,3.5,1.00356,-47.1507,-46.0616,3.47189,1.00907
-47.25,-45.9689,3.5,1.0472,-47.2826,-45.9809,3.47339,1.05361
-47.3839,-45.8955,3.5,1.09083,-47.4433,-45.8948,3.47353,1.1061
-47.5208,-45.8279,3.5,1.13446,-47.5881,-45.8223,3.4773,1.15268
-47.6606,-45.7664,3.5,1.1781,-47.709,-45.7712,3.47736,1.19044
-47.8029,-45.7111,3.5,1.22173,-47.8587,-45.7112,3.48124,1.23677
-45.2412,-47.6319,4,0.349066,-45.2438,-47.6645,3.98653,0.341613
-45.3045,-47.4693,4,0.392699,-45.3153,-47.5029,3.97726,0.385928
-45.3748,-47.3095,4,0.436332,-45.3838,-47.3407,3.9787,0.430184
-45.452,-47.153,4,0.479966,-45.4504,-47.1769,3.99041,0.474483
-45.5359,-47,4,0.523599,-45.5382,-47.0221,3.98701,0.519073
-45.6264,-46.8508,4,0.567232,-45.6438,-46.8824,3.96845,0.562871
-45.7234,-46.7057,4,0.610865,-45.7299,-46.7265,3.98271,0.607522
-45.8266,-46.565,4,0.654498,-45.8354,-46.5855,3.9805,0.651754
-45.9358,-46.4288,4,0.698132,-45.9435,-46.4414,3.98605,0.696962
-46.0509,-46.2976,4,0.741765,-46.0662,-46.3187,3.97449,0.740455
-46.1716,-46.1716,4,0.785398,-46.1924,-46.1924,3.97048,0.785398
-46.2976,-46.0509,4,0.829031,-46.3176,-46.0673,3.97441,0.829935
-46.4288,-45.9358,4,0.872665,-46.4426,-45.9423,3.9862,0.874253
-46.565,-45.8266,4,0.916298,-46.5855,-45.8354,3.9805,0.919042
-46.7057,-45.7234,4,0.959931,-46.7265,-45.7299,3.98271,0.963274
-46.8508,-45.6264,4,1.00356,-46.88,-45.6461,3.96772,1.00711
-47,-45.5359,4,1.0472,-47.0233,-45.537,3.98745,1.05213
-47.153,-45.452,4,1.09083,-47.178,-45.4493,3.99091,1.0967
-47.3095,-45.3748,4,1.13446,-47.3419,-45.3827,3.97926,1.14099
-47.4693,-45.3045,4,1.1781,-47.504,-45.3142,3.97787,1.18523
-47.6319,-45.2412,4,1.22173,-47.6656,-45.2427,3.98719,1.22953
-44.7714,-47.4609,4.5,0.349066,-44.7755,-47.4983,4.48348,0.341538
-44.8425,-47.2779,4.5,0.392699,-44.8453,-47.3127,4.48424,0.385782
-44.9216,-47.0982,4.5,0.436332,-44.9146,-47.1431,4.48765,0.426612
-45.0085,-46.9221,4.5,0.479966,-45.0071,-46.9464,4.48998,0.475027
-45.1029,-46.75,4.5,0.523599,-45.1096,-46.8014,4.46873,0.514393
-45.2047,-46.5822,4.5,0.567232,-45.2113,-46.6123,4.4783,0.562351
-45.3138,-46.4189,4.5,0.610865,-45.323,-46.456,4.4713,0.605256
-45.4299,-46.2606,4.5,0.654498,-45.4417,-46.2919,4.47158,0.650551
-45.5528,-46.1075,4.5,0.698132,-45.5623,-46.1253,4.48125,0.696451
-45.6823,-45.9598,4.5,0.741765,-45.6956,-45.9919,4.46846,0.738493
-45.818,-45.818,4.5,0.785398,-45.8302,-45.8574,4.46358,0.7811
-45.9598,-45.6823,4.5,0.829031,-45.9755,-45.712,4.46744,0.827116
-46.1075,-45.5528,4.5,0.872665,-46.1225,-45.5651,4.48092,0.873468
-46.2606,-45.4299,4.5,0.916298,-46.2811,-45.4526,4.46956,0.916847
-46.4189,-45.3138,4.5,0.959931,-46.4386,-45.3404,4.46695,0.960125
-46.5822,-45.2047,4.5,1.00356,-46.6056,-45.218,4.47623,1.00639
-46.75,-45.1029,4.5,1.0472,-46.7568,-45.1541,4.45229,1.04278
-46.9221,-45.0084,4.5,1.09083,-46.9464,-45.0071,4.48998,1.09577
-47.0982,-44.9216,4.5,1.13446,-47.1035,-44.9745,4.44986,1.1305
-47.2779,-44.8425,4.5,1.1781,-47.3102,-44.8478,4.48286,1.18429
-47.4609,-44.7714,4.5,1.22173,-47.4946,-44.7792,4.48125,1.22821
-44.3015,-47.2899,5,0.349066,-44.3089,-47.3319,4.97882,0.34164
-44.3806,-47.0866,5,0.392699,-44.3788,-47.1174,4.98997,0.386854
-44.4685,-46.8869,5,0.436332,-44.4733,-46.9225,4.98063,0.430267
-44.5649,-46.6913,5,0.479966,-44.5681,-46.7241,4.98212,0.474402
-44.6699,-46.5,5,0.523599,-44.666,-46.5192,4.99383,0.519884
-44.783,-46.3135,5,0.567232,-44.7882,-46.3421,4.98036,0.562952
-44.9042,-46.1321,5,0.610865,-44.9125,-46.1619,4.97617,0.60692
-45.0332,-45.9562,5,0.654498,-45.039,-45.9787,4.98179,0.651625
-45.1698,-45.7861,5,0.698132,-45.181,-45.8367,4.95899,0.691765
-45.3136,-45.622,5,0.741765,-45.3231,-45.6368,4.98305,0.740879
-45.4645,-45.4645,5,0.785398,-45.4761,-45.4838,4.97811,0.784306
-45.622,-45.3136,5,0.829031,-45.6337,-45.3262,4.98286,0.829054
-45.7861,-45.1698,5,0.872665,-45.7958,-45.2218,4.95393,0.867414
-45.9562,-45.0332,5,0.916298,-45.9712,-45.0465,4.98037,0.91706
-46.1321,-44.9042,5,0.959931,-46.1499,-44.9245,4.97319,0.960527
-46.3135,-44.783,5,1.00356,-46.3346,-44.7956,4.97805,1.00578
-46.5,-44.6699,5,1.0472,-46.5192,-44.666,4.99383,1.05091
-46.6913,-44.5649,5,1.09083,-46.7169,-44.5753,4.97899,1.09444
-46.8869,-44.4685,5,1.13446,-46.9126,-44.4833,4.97574,1.13788
-47.0866,-44.3806,5,1.1781,-47.1146,-44.3816,4.98844,1.18321
-47.2899,-44.3015,5,1.22173,-47.3127,-44.3281,4.96723,1.22422
-43.8317,-47.1189,5.5,0.349066,-43.8453,-47.1723,5.46911,0.340736
-43.9187,-46.8952,5.5,0.392699,-43.9165,-46.9248,5.49073,0.387575
-44.0153,-46.6756,5.5,0.436332,-44.0145,-46.704,5.48875,0.431576
-44.1214,-46.4604,5.5,0.479966,-44.1129,-46.4784,5.4993,0.476334
-44.2369,-46.25,5.5,0.523599,-44.2461,-46.2798,5.47712,0.519729
-44.3613,-46.0449,5.5,0.567232,-44.3769,-46.0825,5.46673,0.562957
-44.4947,-45.8453,5.5,0.610865,-44.5102,-45.8813,5.46668,0.607095
-44.6366,-45.6518,5.5,0.654498,-44.6442,-45.6782,5.47788,0.651528
-44.7868,-45.4647,5.5,0.698132,-44.8027,-45.5197,5.4525,0.692274
-44.945,-45.2843,5.5,0.741765,-44.9526,-45.2994,5.48415,0.740671
-45.1109,-45.1109,5.5,0.785398,-45.122,-45.13,5.47867,0.784362
-45.2843,-44.945,5.5,0.829031,-45.2959,-44.9561,5.48394,0.829236
-45.4647,-44.7868,5.5,0.872665,-45.4797,-44.8427,5.44753,0.868187
-45.6518,-44.6366,5.5,0.916298,-45.6665,-44.6559,5.4757,0.916268
-45.8453,-44.4947,5.5,0.959931,-45.8599,-44.5316,5.46137,0.958227
-46.0449,-44.3613,5.5,1.00356,-46.0596,-44.3998,5.45967,1.00205
-46.25,-44.2369,5.5,1.0472,-46.2668,-44.2591,5.47233,1.04783
-46.4604,-44.1214,5.5,1.09083,-46.48,-44.1113,5.49999,1.09486
-46.6756,-44.0153,5.5,1.13446,-46.6993,-44.0193,5.48644,1.13807
-46.8952,-43.9187,5.5,1.1781,-46.9217,-43.9196,5.48903,1.18249
-47.1189,-43.8317,5.5,1.22173,-47.124,-43.8937,5.44005,1.21871
-43.3618,-46.9479,6,0.349066,-43.3468,-46.9757,6.00476,0.34386
-43.4567,-46.7039,6,0.392699,-43.4481,-46.7321,5.99723,0.387807
-43.5622,-46.4643,6,0.436332,-43.5483,-46.4841,6.00423,0.432359
-43.6779,-46.2295,6,0.479966,-43.6917,-46.2646,5.9716,0.475812
-43.8038,-46,6,0.523599,-43.8292,-46.0495,5.95335,0.518529
